8.0E+14	1.19
7.7E+14	1.19
7.4E+14	1.16
7.2E+14	1.11
6.9E+14	1.06
6.7E+14	1.02
6.5E+14	0.98
6.3E+14	0.95
6.2E+14	0.91
6.0E+14	0.87
5.8E+14	0.86
5.7E+14	0.85
5.5E+14	0.81
5.4E+14	0.8
5.3E+14	0.78
5.1E+14	0.78
5.0E+14	0.52
4.9E+14	0.48
4.8E+14	0.48
4.7E+14	0.47
4.6E+14	0.46
4.5E+14	0.44
4.4E+14	0.42
4.3E+14	0.42
4.3E+14	0.39
