-90	7.56
-85	7.6
-80	7.74
-75	7.9
-70	8.11
-65	8.38
-60	8.68
-55	8.99
-50	9.37
-45	9.73
-40	10.08
-35	10.5
-30	10.87
-25	11.22
-20	11.53
-15	11.84
-10	12.04
-5	12.17
0	12.22
5	12.18
10	12.05
15	11.81
20	11.51
25	11.12
30	10.62
35	10.08
40	9.5
45	8.85
50	8.25
55	7.59
60	7
65	6.44
70	6.13
75	5.75
80	5.3
85	5.1
90	5.04
