-90	7.44
-85	7.52
-80	7.65
-75	7.82
-70	8.03
-65	8.33
-60	8.63
-55	8.98
-50	9.36
-45	9.76
-40	10.13
-35	10.55
-30	10.92
-25	11.28
-20	11.6
-15	11.86
-10	12.05
-5	12.18
0	12.23
5	12.19
10	12.03
15	11.84
20	11.51
25	11.1
30	10.64
35	10.09
40	9.56
45	8.91
50	8.23
55	7.75
60	7.04
65	6.49
70	6.01
75	5.64
80	5.33
85	5.16
90	5.07
