Voltage U1	Corriente IA
7,00	0,19
7,03	0,19
7,05	0,21
7,08	0,23
7,10	0,23
7,13	0,23
7,15	0,25
7,17	0,26
7,20	0,26
7,22	0,26
7,25	0,28
7,27	0,29
7,30	0,28
7,32	0,30
7,35	0,31
7,37	0,33
7,39	0,31
7,42	0,33
7,44	0,36
7,47	0,36
7,49	0,34
7,52	0,36
7,54	0,37
7,57	0,36
7,59	0,35
7,61	0,37
7,64	0,38
7,66	0,37
7,69	0,36
7,71	0,38
7,74	0,40
7,76	0,39
7,78	0,39
7,81	0,41
7,83	0,43
7,86	0,42
7,88	0,41
7,91	0,43
7,93	0,45
7,96	0,44
7,98	0,44
8,00	0,45
8,03	0,47
8,05	0,47
8,08	0,47
8,10	0,48
8,13	0,49
8,15	0,49
8,18	0,48
8,20	0,49
8,22	0,51
8,25	0,50
8,27	0,51
8,30	0,53
8,32	0,54
8,35	0,53
8,37	0,52
8,40	0,54
8,42	0,54
8,44	0,55
8,47	0,54
8,49	0,56
8,52	0,58
8,54	0,57
8,57	0,58
8,59	0,60
8,62	0,61
8,64	0,60
8,66	0,60
8,69	0,63
8,71	0,64
8,74	0,63
8,76	0,64
8,79	0,66
8,81	0,66
8,84	0,65
8,86	0,65
8,88	0,67
8,91	0,67
8,93	0,67
8,96	0,67
8,98	0,69
9,01	0,69
9,03	0,68
9,05	0,70
9,08	0,71
9,10	0,72
9,13	0,72
9,15	0,72
9,18	0,73
9,20	0,73
9,23	0,72
9,25	0,73
9,27	0,75
9,30	0,74
9,32	0,73
9,35	0,74
9,37	0,76
9,40	0,76
9,42	0,76
9,45	0,76
9,47	0,79
9,49	0,78
9,52	0,77
9,54	0,78
9,57	0,79
9,59	0,79
9,62	0,78
9,64	0,79
9,67	0,82
9,69	0,81
9,71	0,81
9,74	0,84
9,76	0,86
9,79	0,86
9,81	0,85
9,84	0,87
9,86	0,88
9,89	0,89
9,91	0,88
9,93	0,90
9,96	0,91
9,98	0,91
10,01	0,91
10,03	0,93
10,06	0,95
10,08	0,93
10,10	0,93
10,13	0,94
10,15	0,95
10,18	0,95
10,20	0,95
10,23	0,98
10,25	0,98
10,28	0,97
10,30	0,97
10,32	0,99
10,35	1,00
10,37	1,00
10,40	1,00
10,42	1,02
10,45	1,02
10,47	1,01
10,50	1,01
10,52	1,03
10,54	1,04
10,57	1,04
10,59	1,05
10,62	1,06
10,64	1,07
10,67	1,06
10,69	1,07
10,72	1,09
10,74	1,09
10,76	1,09
10,79	1,08
10,81	1,10
10,84	1,10
10,86	1,09
10,89	1,10
10,91	1,11
10,94	1,11
10,96	1,11
10,98	1,12
11,01	1,15
11,03	1,15
11,06	1,14
11,08	1,15
11,11	1,16
11,13	1,16
11,15	1,15
11,18	1,17
11,20	1,19
11,23	1,18
11,25	1,17
11,28	1,18
11,30	1,20
11,33	1,20
11,35	1,19
11,37	1,21
11,40	1,24
11,42	1,23
11,45	1,23
11,47	1,25
11,50	1,27
11,52	1,26
11,55	1,25
11,57	1,27
11,59	1,28
11,62	1,28
11,64	1,29
11,67	1,32
11,69	1,33
11,72	1,32
11,74	1,32
11,77	1,34
11,79	1,34
11,81	1,34
11,84	1,34
11,86	1,35
11,89	1,36
11,91	1,35
11,94	1,35
11,96	1,37
11,99	1,38
12,01	1,37
12,03	1,37
12,06	1,39
12,08	1,40
12,11	1,39
12,13	1,38
12,16	1,40
12,18	1,41
12,21	1,40
12,23	1,40
12,25	1,42
12,28	1,43
12,30	1,43
12,33	1,44
12,35	1,46
12,38	1,46
12,40	1,45
12,42	1,45
12,45	1,47
12,47	1,47
12,50	1,47
12,52	1,47
12,55	1,48
12,57	1,48
12,60	1,47
12,62	1,48
12,64	1,51
12,67	1,50
12,69	1,50
12,72	1,50
12,74	1,52
12,77	1,52
12,79	1,52
12,82	1,53
12,84	1,54
12,86	1,54
12,89	1,54
12,91	1,57
12,94	1,59
12,96	1,59
12,99	1,59
13,01	1,61
13,04	1,63
13,06	1,62
13,08	1,62
13,11	1,63
13,13	1,65
13,16	1,65
13,18	1,65
13,21	1,66
13,23	1,67
13,26	1,67
13,28	1,66
13,30	1,68
13,33	1,70
13,35	1,69
13,38	1,69
13,40	1,71
13,43	1,72
13,45	1,71
13,47	1,72
13,50	1,73
13,52	1,73
13,55	1,73
13,57	1,73
13,60	1,76
13,62	1,78
13,65	1,78
13,67	1,77
13,69	1,79
13,72	1,80
13,74	1,79
13,77	1,79
13,79	1,81
13,82	1,81
13,84	1,80
13,87	1,80
13,89	1,82
13,91	1,83
13,94	1,81
13,96	1,82
13,99	1,84
14,01	1,84
14,04	1,84
14,06	1,85
14,09	1,87
14,11	1,88
14,13	1,88
14,16	1,88
14,18	1,89
14,21	1,89
14,23	1,90
14,26	1,91
14,28	1,93
14,31	1,93
14,33	1,93
14,35	1,94
14,38	1,97
14,40	1,97
14,43	1,96
14,45	1,98
14,48	1,99
14,50	1,98
14,52	1,98
14,55	1,99
14,57	2,02
14,60	2,02
14,62	2,02
14,65	2,03
14,67	2,06
14,70	2,06
14,72	2,06
14,74	2,07
14,77	2,08
14,79	2,07
14,82	2,07
14,84	2,09
14,87	2,11
14,89	2,10
14,92	2,11
14,94	2,12
14,96	2,13
14,99	2,13
15,01	2,12
15,04	2,14
15,06	2,15
15,09	2,14
15,11	2,14
15,14	2,15
15,16	2,15
15,18	2,14
15,21	2,15
15,23	2,18
15,26	2,19
15,28	2,19
15,31	2,19
15,33	2,21
15,36	2,23
15,38	2,22
15,40	2,22
15,43	2,24
15,45	2,25
15,48	2,25
15,50	2,26
15,53	2,29
15,55	2,30
15,57	2,29
15,60	2,30
15,62	2,32
15,65	2,33
15,67	2,32
15,70	2,33
15,72	2,35
15,75	2,35
15,77	2,34
15,79	2,35
15,82	2,37
15,84	2,38
15,87	2,38
15,89	2,39
15,92	2,41
15,94	2,41
15,97	2,40
15,99	2,41
16,01	2,43
16,04	2,44
16,06	2,44
16,09	2,45
16,11	2,47
16,14	2,46
16,16	2,46
16,19	2,48
16,21	2,50
16,23	2,50
16,26	2,49
16,28	2,51
16,31	2,53
16,33	2,52
16,36	2,52
16,38	2,53
16,41	2,54
16,43	2,53
16,45	2,53
16,48	2,54
16,50	2,55
16,53	2,55
16,55	2,54
16,58	2,57
16,60	2,58
16,63	2,57
16,65	2,58
16,67	2,60
16,70	2,61
16,72	2,60
16,75	2,60
16,77	2,61
16,80	2,62
16,82	2,62
16,84	2,63
16,87	2,66
16,89	2,67
16,92	2,67
16,94	2,69
16,97	2,72
16,99	2,75
17,02	2,76
17,04	2,80
17,06	2,83
17,09	2,85
17,11	2,86
17,14	2,91
17,16	2,96
17,19	3,01
17,21	3,04
17,24	3,08
17,26	3,16
17,28	3,22
17,31	3,27
17,33	3,33
17,36	3,42
17,38	3,49
17,41	3,54
17,43	3,62
17,46	3,70
17,48	3,78
17,50	3,84
17,53	3,91
17,55	3,98
17,58	4,04
17,60	4,07
17,63	4,13
17,65	4,17
17,68	4,19
17,70	4,19
17,72	4,20
17,75	4,20
17,77	4,17
17,80	4,13
17,82	3,95
17,85	3,76
17,87	3,54
17,89	3,33
17,92	3,14
17,94	2,93
17,97	2,72
17,99	2,49
18,02	2,29
18,04	2,07
18,07	1,85
18,09	1,63
18,11	1,45
18,14	1,24
18,16	1,04
18,19	0,84
18,21	0,66
18,24	0,49
18,26	0,32
18,29	0,16
18,31	0,01
18,33	0,01
18,36	0,01
18,38	0,01
18,41	0,01
18,43	0,01
18,46	0,01
18,48	0,01
18,51	0,01
18,53	0,01
18,55	0,01
18,58	0,01
18,60	0,01
18,63	0,01
18,65	0,01
18,68	0,01
18,70	0,01
18,73	0,01
18,75	0,01
18,77	0,01
18,80	0,01
18,82	0,01
18,85	0,01
18,87	0,01
18,90	0,01
18,92	0,01
18,94	0,01
18,97	0,01
18,99	0,01
19,02	0,01
19,04	0,01
19,07	0,01
19,09	0,01
19,12	0,01
19,14	0,01
19,16	0,01
19,19	0,01
19,21	0,01
19,24	0,01
19,26	0,01
19,29	0,01
19,31	0,01
19,34	0,01
19,36	0,01
19,38	0,01
19,41	0,01
19,43	0,01
19,46	0,01
19,48	0,01
19,51	0,01
19,53	0,01
19,56	0,01
19,58	0,01
19,60	0,01
19,63	0,01
19,65	0,01
19,68	0,01
19,70	0,01
19,73	0,01
19,75	0,01
19,78	0,01
19,80	0,01
19,82	0,01
19,85	0,01
19,87	0,01
19,90	0,01
19,92	0,01
19,95	0,01
19,97	0,01
19,99	0,01
20,02	0,01
20,04	0,01
20,07	0,01
20,09	0,01
20,12	0,01
20,14	0,01
20,17	0,01
20,19	0,01
20,21	0,01
20,24	0,01
20,26	0,01
20,29	0,01
20,31	0,01
20,34	0,01
20,36	0,01
20,39	0,01
20,41	0,01
20,43	0,01
20,46	0,01
20,48	0,01
20,51	0,01
20,53	0,01
20,56	0,01
20,58	0,01
20,61	0,01
20,63	0,01
20,65	0,01
20,68	0,01
20,70	0,01
20,73	0,01
20,75	0,01
20,78	0,01
20,80	0,01
20,83	0,01
20,85	0,01
20,87	0,01
20,90	0,01
20,92	0,01
20,95	0,01
20,97	0,01
21,00	0,01
21,02	0,01
21,05	0,01
21,07	0,01
21,09	0,01
21,12	0,02
21,14	0,05
21,17	0,05
21,19	0,07
21,22	0,10
21,24	0,13
21,26	0,15
21,29	0,18
21,31	0,22
21,34	0,27
21,36	0,31
21,39	0,36
21,41	0,42
21,44	0,48
21,46	0,54
21,48	0,60
21,51	0,68
21,53	0,76
21,56	0,82
21,58	0,89
21,61	0,98
21,63	1,07
21,66	1,13
21,68	1,21
21,70	1,31
21,73	1,38
21,75	1,45
21,78	1,53
21,80	1,63
21,83	1,70
21,85	1,76
21,88	1,84
21,90	1,94
21,92	2,00
21,95	2,06
21,97	2,15
22,00	2,25
22,02	2,32
22,05	2,38
22,07	2,48
22,10	2,57
22,12	2,65
22,14	2,72
22,17	2,83
22,19	2,92
22,22	3,00
22,24	3,08
22,27	3,17
22,29	3,28
22,31	3,35
22,34	3,43
22,36	3,55
22,39	3,66
22,41	3,73
22,44	3,82
22,46	3,94
22,49	4,05
22,51	4,13
22,53	4,22
22,56	4,35
22,58	4,45
22,61	4,55
22,63	4,66
22,66	4,79
22,68	4,90
22,71	5,01
22,73	5,15
22,75	5,30
22,78	5,46
22,80	5,61
22,83	5,76
22,85	5,95
22,88	6,12
22,90	6,29
22,93	6,51
22,95	6,75
22,97	6,99
23,00	7,24
23,02	7,52
23,05	7,84
23,07	8,17
23,10	8,52
23,12	8,92
23,15	9,35
23,17	9,76
23,19	10,17
23,22	10,63
23,24	11,13
23,27	11,67
23,29	12,19
23,32	12,76
23,34	13,39
23,36	14,02
23,39	14,65
23,41	15,35
23,44	16,09
23,46	16,83
23,49	17,51
23,51	18,22
23,54	18,98
23,56	19,73
23,58	20,47
23,61	21,24
23,63	22,03
23,66	22,78
23,68	23,57
23,71	24,38
23,73	25,21
23,76	26,01
23,78	26,78
23,80	27,56
23,83	28,32
23,85	29,05
23,88	29,77
23,90	30,53
23,93	31,28
23,95	31,97
23,98	32,64
24,00	33,39
24,02	34,16
24,05	34,86
24,07	35,57
24,10	36,29
24,12	36,99
24,15	37,61
24,17	38,24
24,20	38,88
24,22	39,53
24,24	40,14
24,27	40,71
24,29	41,34
24,32	41,97
24,34	42,56
24,37	43,16
24,39	43,78
24,42	44,37
24,44	44,90
24,46	45,42
24,49	45,93
24,51	46,40
24,54	46,80
24,56	47,20
24,59	47,57
24,61	47,89
24,63	48,18
24,66	48,48
24,68	48,77
24,71	49,03
24,73	49,23
24,76	49,41
24,78	49,59
24,81	49,70
24,83	49,81
24,85	49,90
24,88	49,96
24,90	49,99
24,93	49,99
24,95	49,99
24,98	49,99
25,00	49,99
25,03	49,99
25,05	49,99
25,07	49,99
25,10	49,99
25,12	49,99
25,15	49,99
25,17	49,99
25,20	49,99
25,22	49,99
25,25	49,99
25,27	49,99
25,29	49,99
25,32	49,99
25,34	49,99
25,37	49,99
25,39	49,99
25,42	49,99
25,44	49,99
25,47	49,99
25,49	49,99
25,51	49,99
25,54	49,99
25,56	49,99
25,59	49,99
25,61	49,99
25,64	49,99
25,66	49,99
25,68	49,99
25,71	49,99
25,73	49,99
25,76	49,99
25,78	49,99
25,81	49,99
25,83	49,99
25,86	49,99
25,88	49,99
25,90	49,99
25,93	49,99
25,95	49,99
25,98	49,99
26,00	49,99
26,03	49,99
26,05	49,99
26,08	49,99
26,10	49,99
26,12	49,99
26,15	49,99
26,17	49,99
26,20	49,99
26,22	49,99
26,25	49,99
26,27	49,99
26,30	49,99
26,32	49,99
26,34	49,99
26,37	49,99
26,39	49,99
26,42	49,99
26,44	49,99
26,47	49,99
26,49	49,99
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	49,99
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	49,99
28,84	49,99
28,86	49,99
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	49,99
29,01	49,99
29,03	49,99
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	49,99
30,28	49,99
30,30	49,99
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	49,99
30,45	49,99
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,98
34,09	49,98
34,11	49,95
34,13	49,90
34,16	49,83
34,18	49,77
34,21	49,66
34,23	49,55
34,26	49,41
34,28	49,28
34,31	49,14
34,33	48,95
34,35	48,73
34,38	48,51
34,40	48,24
34,43	47,93
34,45	47,60
34,48	47,27
34,50	46,91
34,52	46,47
34,55	46,05
34,57	45,63
34,60	45,16
34,62	44,67
34,65	44,19
34,67	43,71
34,70	43,19
34,72	42,65
34,74	42,09
34,77	41,56
34,79	40,98
34,82	40,38
34,84	39,80
34,87	39,24
34,89	38,67
34,92	38,10
34,94	37,58
34,96	37,07
34,99	36,53
35,01	36,01
35,04	35,53
35,06	35,03
35,09	34,52
35,11	34,03
35,14	33,59
35,16	33,15
35,18	32,71
35,21	32,30
35,23	31,95
35,26	31,63
35,28	31,29
35,31	30,95
35,33	30,66
35,36	30,39
35,38	30,10
35,40	29,82
35,43	29,56
35,45	29,31
35,48	29,05
35,50	28,80
35,53	28,58
35,55	28,38
35,57	28,17
35,60	27,96
35,62	27,77
35,65	27,60
35,67	27,40
35,70	27,20
35,72	27,02
35,75	26,83
35,77	26,61
35,79	26,41
35,82	26,23
35,84	26,05
35,87	25,85
35,89	25,67
35,92	25,51
35,94	25,37
35,97	25,19
35,99	25,00
36,01	24,84
36,04	24,68
36,06	24,48
36,09	24,29
36,11	24,13
36,14	23,97
36,16	23,77
36,19	23,60
36,21	23,45
36,23	23,31
36,26	23,13
36,28	22,98
36,31	22,85
36,33	22,70
36,36	22,53
36,38	22,38
36,41	22,25
36,43	22,10
36,45	21,93
36,48	21,78
36,50	21,67
36,53	21,53
36,55	21,38
36,58	21,27
36,60	21,17
36,62	21,04
36,65	20,91
36,67	20,81
36,70	20,71
36,72	20,59
36,75	20,45
36,77	20,35
36,80	20,25
36,82	20,13
36,84	20,00
36,87	19,91
36,89	19,83
36,92	19,72
36,94	19,61
36,97	19,53
36,99	19,44
37,02	19,34
37,04	19,22
37,06	19,15
37,09	19,07
37,11	18,97
37,14	18,87
37,16	18,79
37,19	18,74
37,21	18,66
37,24	18,57
37,26	18,52
37,28	18,46
37,31	18,38
37,33	18,30
37,36	18,26
37,38	18,21
37,41	18,15
37,43	18,07
37,46	18,02
37,48	17,98
37,50	17,92
37,53	17,86
37,55	17,84
37,58	17,80
37,60	17,74
37,63	17,69
37,65	17,67
37,68	17,65
37,70	17,58
37,72	17,53
37,75	17,51
37,77	17,48
37,80	17,43
37,82	17,38
37,85	17,38
37,87	17,36
37,89	17,31
37,92	17,27
37,94	17,26
37,97	17,24
37,99	17,20
38,02	17,17
38,04	17,17
38,07	17,14
38,09	17,10
38,11	17,07
38,14	17,06
38,16	17,05
38,19	17,01
38,21	16,99
38,24	17,00
38,26	16,97
38,29	16,93
38,31	16,92
38,33	16,94
38,36	16,92
38,38	16,89
38,41	16,90
38,43	16,91
38,46	16,89
38,48	16,87
38,51	16,88
38,53	16,91
38,55	16,90
38,58	16,88
38,60	16,90
38,63	16,92
38,65	16,93
38,68	16,92
38,70	16,94
38,73	16,97
38,75	16,97
38,77	16,97
38,80	17,00
38,82	17,05
38,85	17,06
38,87	17,06
38,90	17,11
38,92	17,13
38,94	17,15
38,97	17,16
38,99	17,21
39,02	17,27
39,04	17,29
39,07	17,31
39,09	17,38
39,12	17,44
39,14	17,47
39,16	17,50
39,19	17,56
39,21	17,63
39,24	17,66
39,26	17,71
39,29	17,79
39,31	17,87
39,34	17,91
39,36	17,96
39,38	18,05
39,41	18,14
39,43	18,20
39,46	18,27
39,48	18,37
39,51	18,46
39,53	18,53
39,56	18,62
39,58	18,75
39,60	18,86
39,63	18,97
39,65	19,09
39,68	19,24
39,70	19,39
39,73	19,54
39,75	19,71
39,78	19,90
39,80	20,08
39,82	20,26
39,85	20,47
39,87	20,71
39,90	20,96
39,92	21,20
39,95	21,48
39,97	21,80
39,99	22,10
40,02	22,41
40,04	22,76
40,07	23,16
40,09	23,53
40,12	23,89
40,14	24,27
40,17	24,72
40,19	25,15
40,21	25,58
40,24	26,04
40,26	26,55
40,29	27,04
40,31	27,54
40,34	28,08
40,36	28,65
40,39	29,20
40,41	29,70
40,43	30,24
40,46	30,81
40,48	31,36
40,51	31,88
40,53	32,46
40,56	33,05
40,58	33,62
40,61	34,18
40,63	34,78
40,65	35,40
40,68	35,96
40,70	36,53
40,73	37,14
40,75	37,72
40,78	38,26
40,80	38,80
40,83	39,37
40,85	39,95
40,87	40,48
40,90	41,01
40,92	41,59
40,95	42,17
40,97	42,69
41,00	43,23
41,02	43,81
41,05	44,36
41,07	44,83
41,09	45,31
41,12	45,81
41,14	46,25
41,17	46,65
41,19	47,05
41,22	47,43
41,24	47,76
41,26	48,06
41,29	48,37
41,31	48,66
41,34	48,91
41,36	49,10
41,39	49,28
41,41	49,47
41,44	49,61
41,46	49,72
41,48	49,81
41,51	49,90
41,53	49,95
41,56	49,95
41,58	49,98
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
